TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
26-Feb-14,266.99,267.34,262,262.65,241400
25-Feb-14,270.19,271.25,266,266.77,72700
24-Feb-14,271,273.7,270,270.54,216900
21-Feb-14,273,274.99,268.6,269.93,239000
20-Feb-14,274,274.99,271.25,272.45,89300
19-Feb-14,275.1,277,273.06,273.9,81200
18-Feb-14,275.7,276.49,272.5,275.31,138100
17-Feb-14,277,278.99,273.5,274.74,181800
14-Feb-14,277.99,279.5,275.5,277.98,207600
13-Feb-14,281.5,284,276.1,277.66,560900
12-Feb-14,278,282.97,278,281.38,746500
11-Feb-14,280,283.38,273.75,275.52,722300
10-Feb-14,282.51,283.48,275.99,278.81,177600
7-Feb-14,283.9,285.25,282.3,283.04,311500
6-Feb-14,283.9,285.75,282,283.21,548800
4-Feb-14,285.5,285.5,282.88,283.3,411000
3-Feb-14,284.01,289,283.91,285.69,882300
31-Jan-14,282.78,285,282,283.81,683100
30-Jan-14,282,282.89,281,281.69,122500
29-Jan-14,284.2,284.2,281,282.01,313800
28-Jan-14,284,285.75,282.51,282.89,166700
27-Jan-14,286,286.89,282.5,283.88,243700
24-Jan-14,287.99,288.02,285.75,286.31,121000
23-Jan-14,288.99,291.1,286.5,288.22,462400
22-Jan-14,294,294.5,286,289.27,1673800
21-Jan-14,295.6,296.49,293.15,294.9,191800
20-Jan-14,295.5,298,293.3,294.8,655400
17-Jan-14,293,296,291,294.6,1383000
16-Jan-14,292.05,294.26,290.15,291.42,945000
15-Jan-14,291.39,294.89,291.39,292.5,816800
13-Jan-14,290.5,293.5,289.5,290.67,437800
10-Jan-14,287.81,292,285.1,290.2,757100
9-Jan-14,290.66,293.85,285.75,287.92,518200
8-Jan-14,290.99,295.4,290.15,290.68,742700
7-Jan-14,292,293.39,289.81,290.4,439600
6-Jan-14,293.7,295.75,291,291.79,427100
3-Jan-14,293.5,299.25,291,292.87,653800
2-Jan-14,286.02,294.2,286.02,293.49,1304700
1-Jan-14,281.39,287.5,281.39,285.26,601600
31-Dec-13,284,284,280.05,281.17,301000
30-Dec-13,281.95,283.9,281.75,283.22,264600
27-Dec-13,283.31,283.99,279.5,280.74,405000
26-Dec-13,283.38,285.5,281.11,282.89,397500
24-Dec-13,284.02,285.9,276.15,282.76,1128500
23-Dec-13,302,303.25,284.57,285.49,3598300
20-Dec-13,286.35,299.71,284.01,299.54,3518000
19-Dec-13,286,289.4,283,285.44,1783100
18-Dec-13,283.89,286.9,282.1,285.87,348700
17-Dec-13,286.55,287.64,282.55,283.77,569500
16-Dec-13,287.12,288.6,284.25,285.64,329900
13-Dec-13,287.9,289.15,286.5,287.49,223800
12-Dec-13,288,292,285.56,287.58,495100
11-Dec-13,287.4,290.25,286.5,287.61,401100
10-Dec-13,289.25,289.69,286,286.67,405300
9-Dec-13,290,292.5,287.5,288.7,680900
6-Dec-13,285.5,292,285,289.67,518800
5-Dec-13,285.01,288.9,284,286.62,396800
4-Dec-13,292.25,293.4,284.01,288.48,880400
3-Dec-13,291.89,293.49,290.4,292.19,189900
2-Dec-13,290.45,293,288.8,291.09,388600
29-Nov-13,289,291.49,287.51,290.27,566400
28-Nov-13,280.44,291.4,280.44,289.51,1234200
27-Nov-13,278.7,282.5,277,279.44,527900
26-Nov-13,283.25,283.95,277,278.92,1206500
25-Nov-13,284,286.24,283.3,284.13,257700
22-Nov-13,285.25,285.45,281,283.61,281200
21-Nov-13,289.25,289.6,284.3,285.17,238500
20-Nov-13,291.8,293.9,288,288.64,505400
19-Nov-13,290.6,293.48,290.2,290.6,383800
18-Nov-13,291,293.5,288,290.04,660500
13-Nov-13,288.5,293.49,288.45,291.63,1232200
12-Nov-13,288.06,291.7,286,287.92,805100
11-Nov-13,293.8,294,285.11,287.44,827800
8-Nov-13,292.5,295,288,293.15,682300
7-Nov-13,282.98,293.4,281.5,291.96,818400
6-Nov-13,281.9,284.9,281.05,282.26,588100
5-Nov-13,275.45,282,275.45,280.22,455600
4-Nov-13,272.4,277,265.1,275.18,668600
1-Nov-13,281.31,285.8,275,277.06,810700
31-Oct-13,271.1,283.99,268.5,281.31,1224900
30-Oct-13,269.3,274.83,269,271.1,494600
29-Oct-13,270.92,271.9,267.7,269.3,90900
28-Oct-13,269.65,278.5,269.5,270.92,240800
25-Oct-13,262.02,270.42,261.26,269.65,618300
24-Oct-13,259.45,266,258.06,262.02,453200
23-Oct-13,259.14,264.9,258.05,259.45,262600
22-Oct-13,250.28,260.94,250.3,259.14,566100
21-Oct-13,246.34,253.5,249.5,250.28,290200
14-Oct-13,251.07,251.49,245,246.34,207600
11-Oct-13,251.79,256.4,250,251.07,394400
10-Oct-13,251.76,253.5,250.3,251.79,330900
9-Oct-13,257.66,258.85,250.5,251.76,588500
8-Oct-13,250.47,259.2,250.13,257.66,918400
7-Oct-13,251.74,254.32,250.01,250.47,165600
4-Oct-13,253.08,256.49,250.1,251.74,321100
3-Oct-13,255.18,258,250.9,253.08,643600
2-Oct-13,253.83,259.24,252,255.18,909300
1-Oct-13,263.05,262,250.26,253.83,1811500
30-Sep-13,276.89,265.5,263.05,263.05,850100
27-Sep-13,290.63,293.8,276.1,276.89,635200
26-Sep-13,295.75,296.95,284.05,290.63,380700
25-Sep-13,297.12,300.45,289.1,295.75,309100
24-Sep-13,310.55,314.85,295.03,297.12,978200
23-Sep-13,303.61,313.9,302,310.55,510400
20-Sep-13,301.45,306.5,298.5,303.61,758400
19-Sep-13,294.48,305.4,294.75,301.45,1136700
18-Sep-13,289.89,295.5,288.9,294.48,812300
17-Sep-13,289.51,293.7,287,289.89,786400
16-Sep-13,280.56,294.5,286.51,289.51,906600
13-Sep-13,282.4,284,279,280.56,409000
12-Sep-13,274.81,284,274.15,282.4,622700
11-Sep-13,269.75,276.3,266.3,274.81,406500
10-Sep-13,271.96,274.75,267.82,269.75,58300
9-Sep-13,271.71,274.96,271.25,271.96,85100
6-Sep-13,264.42,274,267,271.71,258000
5-Sep-13,256.17,268.97,257.25,267.92,233300
4-Sep-13,249.83,258,249.3,256.17,156100
3-Sep-13,249.08,255,246.1,249.83,58100
2-Sep-13,259.07,255.45,248.01,249.08,328800
30-Aug-13,269.64,271,256.16,259.07,607100
29-Aug-13,267.07,271.95,263.15,269.64,235000
28-Aug-13,274.77,274.49,265,267.07,331100
27-Aug-13,279.37,285.99,273,274.77,485400
26-Aug-13,282.16,287,277,279.37,186900
23-Aug-13,282.34,289,280.1,282.16,440500
22-Aug-13,283.49,285.99,278,282.34,160500
21-Aug-13,285.88,286.99,282,283.49,122400
20-Aug-13,289.52,291.5,285,285.88,296100
19-Aug-13,288.15,290.5,283.1,289.52,291800
16-Aug-13,292.07,294,286.01,288.15,525200
15-Aug-13,285.84,293.8,283,292.07,1494700
13-Aug-13,281.25,287,279.75,285.84,954400
12-Aug-13,280.16,284,278.6,281.25,790000
7-Aug-13,273.09,280.75,272,280.16,957500
6-Aug-13,265.07,276.99,267.05,273.09,1709000
5-Aug-13,269.48,270.5,256.01,265.07,856200
1-Aug-13,272.45,274,265,269.48,374300
31-Jul-13,273.7,276.4,270.5,272.45,281200
30-Jul-13,273.41,276.5,271.99,273.7,345700
29-Jul-13,279.04,280.5,272.85,273.41,203200
26-Jul-13,281.2,283.45,276,279.04,493500
25-Jul-13,282.92,290,279.5,281.2,868200
24-Jul-13,276.36,285.5,276.02,282.92,2023000
23-Jul-13,276.75,278.2,274.5,276.36,518500
22-Jul-13,273.57,280.9,273.75,276.75,1786200
19-Jul-13,270.2,277,271.2,273.57,1224700
18-Jul-13,270.25,272.89,268,270.2,971000
17-Jul-13,268.06,275.2,265.51,270.25,3405800
16-Jul-13,267.76,271.75,266,268.06,1145400
15-Jul-13,264.44,274,266,267.76,1698900
12-Jul-13,257.39,266,257.5,264.44,1658500
11-Jul-13,262.74,262.5,256.05,257.39,2018400
10-Jul-13,261.23,269.7,259.5,262.74,3450400
9-Jul-13,248.86,261.3,251,261.23,3010200
8-Jul-13,250.62,252.49,247.56,248.86,1100400
5-Jul-13,249.75,255.1,250,250.62,2071000
4-Jul-13,250.12,254,248.01,249.75,1723100
3-Jul-13,253.52,257.05,248.6,250.12,1294400
2-Jul-13,253.96,264.48,250,253.52,2908700
1-Jul-13,242.59,254.71,240.5,253.96,1339000
28-Jun-13,248.59,251.5,239,242.59,1553300
27-Jun-13,244.43,252.9,244,248.59,1949600
26-Jun-13,256.07,262.44,243.27,244.43,3389200
25-Jun-13,266.95,261.75,253.61,256.07,3136700
24-Jun-13,281,282.9,266.95,266.95,1446700
21-Jun-13,284.83,286.49,277.2,281,1508100
20-Jun-13,289.73,294.25,282.58,284.83,1769500
19-Jun-13,289.35,295.5,284.6,289.73,2184700
18-Jun-13,303.07,305.99,288,289.35,902700
17-Jun-13,308.38,312.48,302.25,303.07,484400
14-Jun-13,316.87,319,307.21,308.38,636000
13-Jun-13,310.92,323,312.25,316.87,906200
12-Jun-13,313.42,315.5,310.15,310.92,488400
11-Jun-13,312.5,316.9,311.5,313.42,1478600
10-Jun-13,316.31,321.9,309.5,312.5,1201600
7-Jun-13,301.81,316.9,306.01,316.31,2553700
6-Jun-13,287.44,301.81,288,301.81,1670000
5-Jun-13,277.52,290.99,277.01,287.44,2583600
4-Jun-13,269.09,282.5,268.9,281.02,1462300
3-Jun-13,264.63,270.51,265,269.09,403600
31-May-13,261.33,266.87,261.5,264.63,523600
30-May-13,266.06,266.5,260.1,261.33,1073900
29-May-13,269.67,272.75,265.1,266.06,670900
28-May-13,256.83,269.67,256,269.67,1082200
27-May-13,266.38,267.99,255.5,256.83,526400
24-May-13,269.64,271.99,265,266.38,300300
23-May-13,276.71,278.5,269,269.64,767500
22-May-13,275.38,281.87,275.5,276.71,571300
21-May-13,275.35,279.5,274.61,275.38,415000
20-May-13,277.69,281.7,274.51,275.35,658800
17-May-13,275.73,284.5,273,277.69,902400
16-May-13,288.51,299.49,274.09,275.73,1202700
15-May-13,274.99,288.73,280,288.51,1663700
14-May-13,261.9,274.99,268,274.99,293500
13-May-13,249.43,261.9,250,261.9,818900
10-May-13,237.56,249.43,243.85,249.43,747000
9-May-13,226.25,237.56,226.25,237.56,416300
8-May-13,219.03,228.35,219,226.25,1291800
7-May-13,216.72,222.4,215,219.03,1031200
6-May-13,218.01,219.69,216,216.72,182700
3-May-13,217.87,220.88,217,218.01,907700
2-May-13,217.9,218.98,216.33,217.87,121100
30-Apr-13,208.22,218.5,208.8,217.9,587500
29-Apr-13,207.93,209.48,207,208.22,106300
26-Apr-13,206.26,209.5,206.55,207.93,135700
25-Apr-13,205.76,208.98,205.25,206.26,141800
24-Apr-13,203.13,207,204.06,205.76,166400
23-Apr-13,206.36,206.4,202.15,203.13,89700
22-Apr-13,204.06,207.99,202.56,206.36,141000
19-Apr-13,204.77,208.25,203.5,204.06,269500
18-Apr-13,202.15,205.25,201,204.77,275300
17-Apr-13,203.32,205,198.06,202.15,790400
16-Apr-13,199.51,204.5,199.51,203.32,497200
15-Apr-13,199.32,202.98,198.76,199.51,467000
12-Apr-13,199.75,201.8,197.01,199.32,177100
11-Apr-13,200.13,202,198.2,199.75,201200
10-Apr-13,197.58,200.87,197.2,200.13,457600
9-Apr-13,195.52,198.2,196,197.58,99000
8-Apr-13,197.6,198.75,194.8,195.52,53600
5-Apr-13,194.28,202.05,193.85,197.6,541900
4-Apr-13,190.45,195.5,190,194.28,513100
3-Apr-13,190.05,193.55,189.55,190.45,1183800
2-Apr-13,189.64,191.89,188.86,190.05,689500
1-Apr-13,189.29,190.89,189,189.64,86500
29-Mar-13,190.99,191.49,188.25,189.29,122900
28-Mar-13,191.23,192.5,190.9,190.99,21400
27-Mar-13,190.03,193.5,190,191.23,165200
26-Mar-13,191.75,191.94,189.99,190.03,70600
25-Mar-13,192.57,193.5,190.9,191.75,34700
22-Mar-13,188.58,192.9,188.5,192.57,200600
21-Mar-13,190.43,192.5,187,188.58,302700
20-Mar-13,188.84,191.46,187.01,190.43,123200
19-Mar-13,183,189.35,184,188.84,754300
18-Mar-13,191.56,190.5,182.2,183,826600
15-Mar-13,194.95,196,188.25,191.56,455500
14-Mar-13,191.99,197.95,194,194.95,87800
13-Mar-13,216.99,217,213.8,214.19,62400
12-Mar-13,210.95,217.47,212,216.99,302300
11-Mar-13,216.22,218.95,210.25,210.95,211700
8-Mar-13,216.27,218,214.28,216.22,315200
7-Mar-13,218.64,220.7,215.75,216.27,101400
6-Mar-13,216.89,221.4,217.61,218.64,625700
5-Mar-13,225.03,226.7,214.05,216.89,1136200
4-Mar-13,230.7,231.97,223.85,225.03,357900
1-Mar-13,231.78,239.3,229.55,230.7,118600
28-Feb-13,224.2,235.41,223.5,231.78,1295600
27-Feb-13,224.27,227,222.5,224.2,67900
26-Feb-13,227.09,228,221.5,224.27,242100
25-Feb-13,230.23,232.5,225.58,227.09,108300
22-Feb-13,219.29,230.25,218.5,230.23,687400
21-Feb-13,219.15,220.75,218.1,219.29,282600
20-Feb-13,216.52,220.4,216.61,219.15,414200
19-Feb-13,214.82,218,215,216.52,402900
18-Feb-13,214.61,216.25,214,214.82,292100
15-Feb-13,217.48,217.75,214.11,214.61,105000
14-Feb-13,213.84,218.98,213.5,217.48,576700
13-Feb-13,213.43,214.29,213.7,213.84,308600
12-Feb-13,211.11,215.65,211,213.43,717900
11-Feb-13,209.83,211.8,210,211.11,328400
8-Feb-13,211.43,212,209.15,209.83,512800
7-Feb-13,213.77,215,209.1,211.43,1736000
6-Feb-13,211.41,214,211.9,213.77,1192700
4-Feb-13,212.25,213,210.1,211.41,180800
1-Feb-13,212.81,213.47,211.61,212.25,161300
31-Jan-13,210.91,213,211,212.81,627500
30-Jan-13,209.25,211.89,209.49,210.91,1373300
29-Jan-13,205.52,209.7,205.98,209.25,849200
28-Jan-13,205.18,206.7,205.25,205.52,605000
24-Jan-13,203.39,205.9,203.5,205.18,1341100
23-Jan-13,203.89,204.5,203,203.39,241500
22-Jan-13,201.77,204.5,201.56,203.89,1244000
21-Jan-13,201.09,202.79,200.25,201.77,416100
18-Jan-13,195.68,202.49,198,201.09,1053600
17-Jan-13,194.51,198.5,194.5,195.68,434200
16-Jan-13,196.47,197.5,192.61,194.51,405100
15-Jan-13,205.18,206.4,194.93,196.47,689700
14-Jan-13,205.58,205.74,202.71,205.18,107100
11-Jan-13,203.03,206.9,203.5,205.58,791400
10-Jan-13,209.41,211.99,201.6,203.03,1220000
9-Jan-13,207.98,210,207.8,209.41,819500
8-Jan-13,204.68,209.9,205,207.98,675800
7-Jan-13,206.88,206.4,203.51,204.68,156400
4-Jan-13,206.19,209.25,206,206.88,314100
3-Jan-13,204.34,206.7,204.51,206.19,238100
2-Jan-13,208.96,209.89,204,204.34,202800
1-Jan-13,209.76,210.98,208.55,208.96,38800
31-Dec-12,210.74,211.5,209.01,209.76,108200
28-Dec-12,210.88,213,210,210.74,114500
27-Dec-12,210.36,211.45,209.8,210.88,113000
26-Dec-12,210.4,211.9,210.03,210.36,77900
24-Dec-12,211.02,211.9,210.02,210.4,60600
21-Dec-12,215.75,216.74,210.35,211.02,349800
20-Dec-12,212.99,216,213.1,215.75,215000
19-Dec-12,214.6,216.75,212.5,212.99,242200
18-Dec-12,210.69,215.2,210.5,214.6,482000
17-Dec-12,207.87,214.95,207,210.69,670600
14-Dec-12,204.78,209.5,204.7,207.87,349700
13-Dec-12,203.98,205.9,204,204.78,47300
12-Dec-12,206.1,207.5,203.51,203.98,141000
11-Dec-12,208.42,208.75,205.7,206.1,197000
10-Dec-12,203.4,210,203.4,208.42,816200
7-Dec-12,201.1,205.2,202.01,203.4,814900
6-Dec-12,192.73,202.36,192.5,201.1,994200
5-Dec-12,192.75,193.75,192.36,192.73,236900
4-Dec-12,189.67,194.01,190.01,192.75,621900
3-Dec-12,191.67,192.76,189.42,189.67,365900
30-Nov-12,189.9,193.2,189.5,191.67,598100
29-Nov-12,188.08,190.5,188.49,189.9,360600
28-Nov-12,186.5,188.5,187,188.08,145400
27-Nov-12,186.27,187.3,186,186.5,145500
26-Nov-12,185,186.89,185.5,186.27,97800
23-Nov-12,187.12,187,184.5,185,119400
22-Nov-12,187.97,188.49,186.81,187.12,56200
21-Nov-12,187.99,188.5,187.5,187.97,314600
20-Nov-12,186.96,188.35,187.1,187.99,371300
19-Nov-12,187.31,187.7,185,186.96,304000
16-Nov-12,183.63,187.65,183,187.31,470900
15-Nov-12,183.94,184.99,183.21,183.63,189100
14-Nov-12,186.1,186.99,183.61,183.94,254900
13-Nov-12,189.14,189.89,185.9,186.1,304500
12-Nov-12,191.86,191.5,189,189.14,204400
8-Nov-12,190.68,192,188.99,191.86,460100
7-Nov-12,187.5,191.39,189,190.68,246900
6-Nov-12,192.01,192.75,190,190.5,189300
5-Nov-12,191.01,192.75,191.51,192.01,213300
2-Nov-12,189.75,191.74,190,191.01,327000
1-Nov-12,188.94,190.9,188.6,189.75,188800
31-Oct-12,187.99,189.1,188,188.94,652700
30-Oct-12,186.8,188.05,185.6,187.99,392200
25-Oct-12,186.36,188.75,186,186.8,746500
24-Oct-12,185.25,188,184.95,186.36,759100
23-Oct-12,184.76,186.75,184.76,185.25,545200
22-Oct-12,183.83,185.17,184,184.76,688600
19-Oct-12,184.18,184.8,183.1,183.83,188800
18-Oct-12,184.06,185.25,183.83,184.18,481500
17-Oct-12,184.77,185,182.8,184.06,328200
16-Oct-12,183.09,185.13,183.26,184.77,530400
15-Oct-12,182.96,184.97,182.15,183.09,1028500
12-Oct-12,184.47,185,181.5,182.96,608600
11-Oct-12,181.93,185.9,182.75,184.47,467700
10-Oct-12,180.98,184.35,181.4,181.93,353400
9-Oct-12,182.08,182.85,180.63,180.98,156400
8-Oct-12,181.77,185.2,181.51,182.08,320000
5-Oct-12,182.71,184.12,181,181.77,153300
4-Oct-12,181.34,184.25,182,182.71,88600
3-Oct-12,182.78,183.99,181.1,181.34,200600
2-Oct-12,183.29,184.7,182.1,182.78,257900
1-Oct-12,186.03,186,181.2,183.29,473600
28-Sep-12,183.66,187.4,183.5,186.03,977900
27-Sep-12,184.49,184.65,182,183.66,206700
26-Sep-12,183.67,184.83,183,184.49,184000
25-Sep-12,182.25,184.1,181.31,183.67,212300
24-Sep-12,182.37,185,181.51,182.25,407500
20-Sep-12,183.69,183.95,182,182.37,509300
19-Sep-12,182.15,185.95,182.74,183.69,503700
18-Sep-12,181.03,182.7,181.1,182.15,619900
17-Sep-12,180.95,183.1,180,181.03,372700
14-Sep-12,177.98,181.5,178.5,180.95,303300
13-Sep-12,179.65,180.35,177.2,177.98,32200
12-Sep-12,177.48,180.3,176.86,179.65,534600
11-Sep-12,178.87,180.5,177.3,177.48,150600
10-Sep-12,182.81,183,178,178.87,173900
7-Sep-12,180.42,183.45,181.22,182.81,142800
6-Sep-12,187.26,188,181.82,184.42,881400
5-Sep-12,190.6,192.34,186.21,187.26,604300
4-Sep-12,188.16,190.98,188,190.6,1399000
3-Sep-12,186.39,188.5,186.01,188.16,992900
31-Aug-12,181.89,187,181.65,186.39,1665000
30-Aug-12,180.87,183.79,180.99,181.89,241900
29-Aug-12,184.74,184.99,180.1,180.87,372400
28-Aug-12,179.67,187.4,179,184.74,1018700
27-Aug-12,178.4,180.25,178.96,179.67,147600
24-Aug-12,179.7,180,178,178.4,137400
23-Aug-12,180.07,180.88,179.1,179.7,336800
16-Aug-12,180.96,181,179.05,180.07,845300
15-Aug-12,180.65,181.94,179,180.96,679200
13-Aug-12,185.31,184.75,179.1,180.65,1118400
10-Aug-12,184.93,185.7,184.6,185.31,520000
9-Aug-12,184.69,185.9,184.6,184.93,83400
8-Aug-12,184.77,185.9,184.6,184.69,69700
7-Aug-12,185.61,187.56,184.6,184.77,345800
6-Aug-12,184.61,186.1,184,185.61,119300
3-Aug-12,185.22,187.1,184.03,184.61,114800
2-Aug-12,188.09,188.85,184.9,185.22,830100
1-Aug-12,187.95,189,178.56,188.09,734300
31-Jul-12,187.34,188.75,187.1,187.95,297800
30-Jul-12,188.21,189.2,187.1,187.34,28100
27-Jul-12,187.22,188.89,187.3,188.21,84900
26-Jul-12,188.52,189.7,186.9,187.22,155300
25-Jul-12,189.24,190,188.5,188.52,370700
24-Jul-12,188.43,189.89,187.25,189.24,258000
23-Jul-12,188.03,190,187.8,188.43,100200
20-Jul-12,188.14,190.74,186.17,188.03,473724
19-Jul-12,188.43,189.49,186.8,188.14,208413
18-Jul-12,183.03,189.19,183.45,188.43,1459023
17-Jul-12,179.08,183.75,178.5,183.03,620479
16-Jul-12,178.09,179.5,178.3,179.08,219769
13-Jul-12,179.13,179.5,176.98,178.09,136821
12-Jul-12,179.89,182.73,178.12,179.13,617876
11-Jul-12,179.39,180.98,178.75,179.89,282016
10-Jul-12,180.01,180.8,178.35,179.39,397277
9-Jul-12,179.49,182.25,177.75,180.01,443420
6-Jul-12,175.19,180.51,175.8,179.49,590928
5-Jul-12,174.49,175.9,173.6,175.19,140814
4-Jul-12,174.85,178.4,174,174.49,369912
3-Jul-12,173.66,176.6,173.22,174.85,246394
2-Jul-12,166.24,174.55,165.85,173.66,640044
29-Jun-12,165.51,167.5,165,166.24,1118256
28-Jun-12,163.14,166.5,163.18,165.51,795332
27-Jun-12,158.55,164.5,159,163.14,314170
26-Jun-12,158.58,160,157.75,158.55,158901
25-Jun-12,161.75,163,158.3,158.58,337301
22-Jun-12,161.2,163,159.5,161.75,269495
21-Jun-12,163.55,163.5,160,161.2,94855
20-Jun-12,163.25,165,162.51,163.55,40139
19-Jun-12,164.65,164.47,162.6,163.25,229865
18-Jun-12,160.88,165.2,161.5,164.65,475865
15-Jun-12,162.75,164.98,160.13,160.88,830551
14-Jun-12,155.13,162.88,154.25,162.75,575882
13-Jun-12,154.96,157.5,154,155.13,410364
12-Jun-12,158.54,158.5,154,154.96,759536
11-Jun-12,158.96,160.5,158.1,158.54,245614
8-Jun-12,161.64,162.25,155.3,158.96,445141
7-Jun-12,162.56,163.75,160.5,161.64,327802
6-Jun-12,162.7,164.49,160.85,162.56,311925
5-Jun-12,167.23,169.1,162.01,162.7,571468
4-Jun-12,167.49,170.9,166.51,167.23,467179
1-Jun-12,167.51,168.65,166.51,167.49,157968
31-May-12,167.63,168.88,166.5,167.51,305432
30-May-12,170.55,171,166.51,167.63,381009
29-May-12,174.63,176.25,173.05,173.55,172795
28-May-12,171.33,175.4,171,174.63,531172
25-May-12,172.39,172.6,171.01,171.33,93298
24-May-12,172.59,174.01,165.11,172.39,148083
23-May-12,176.02,175.76,172,172.59,227122
22-May-12,172.46,176.8,172.11,176.02,448106
21-May-12,169.99,172.8,170.5,172.46,114252
18-May-12,174.36,174.5,169.6,169.99,320668
17-May-12,174.46,176.79,174,174.36,162180
16-May-12,178.32,178.62,173.63,174.46,449802
15-May-12,175.23,179,175.5,178.32,643871
14-May-12,173.98,175.7,173.66,175.23,133376
11-May-12,176.71,177.7,173,173.98,367125
10-May-12,179.31,180.5,176.25,176.71,332429
9-May-12,179.28,180.99,177.52,179.31,632270
8-May-12,181.85,182.5,178,179.28,559691
7-May-12,180.48,184.24,178.99,181.85,1303134
